ExpDay,Treatment,mesocosm,Species,Genus,abund,size_fract,label,fun_grp,biovolume
20,I,12,Quadrigula,Quadrigula,22.6,small,ChlQua000_2641259,IV,24920.9978838664
20,I,12,Oocystis,Oocystis,31.64,small,TreOoc000_2641454,IV,0.756047846287197
20,I,12,Plagioselmis,Plagioselmis,9.04,small,CryRho000_3202546,I,5.56908036732831
20,I,12,Desmodesmus,Desmodesmus,36.16,small,ChlDes000_2652440,IV,5.88510786896883e-06
20,I,12,Ankyra,Ankyra,3.01333333333333,small,ChlAnkjud_2642105,IV,0.626544295515565
20,I,12,Cosmarium,Cosmarium,1.50666666666667,small,ZygCos000_2648709,IV,0.00816326068197326
20,I,12,Koliella,Koliella,18.08,small,TreKollon_2638730,IV,2.01154667664957e-06
20,I,12,Coelastrum,Coelastrum,4.52,small,ChlCoe000_7749802,IV,0.0397639208728224
20,I,12,Chlamydomonas,Chlamydomonas,1.50666666666667,small,ChlChl000_5271004,I,0.0185243692136818
20,I,12,Chrysochromulina,Chrysochromulina,13.56,small,PryChr000_3202213,I,5.47592713791388
20,I,12,Elakatothrix,Elakatothrix,31.64,small,KleElagel_2641001,IV,0.898371950888264
20,I,12,Cryptomonas,Cryptomonas,34.6533333333333,small,CryCry000_3202413,V,0.190379485163697
20,I,12,Sphaerocystis,Sphaerocystis,3.01333333333333,small,ChlSph000_2639562,I,1.88797028676744e-07
20,I,12,Cryptomonas,Cryptomonas,7.53333333333333,small,CryCry000_3202413,V,0.0413868446008037
20,I,12,Sphaerocystis,Sphaerocystis,13.56,small,ChlSph000_2639562,I,8.49586629045346e-07
20,I,12,Gloeocapsa,Gloeocapsa,6.02666666666667,small,CyaGlo000_3217637,VII,1615.64430725414
20,I,12,Kirchneriella,Kirchneriella,1.50666666666667,small,ChlKir000_2641223,IV,2875.49975583074
20,E,15,Cryptomonas,Cryptomonas,120.214285714286,small,CryCry000_3202413,V,0.660436720573508
20,E,15,Elakatothrix,Elakatothrix,19.6714285714286,small,KleElagel_2641001,IV,0.558541708674887
20,E,15,Plagioselmis,Plagioselmis,190.157142857143,small,CryRho000_3202546,I,117.146063162938
20,E,15,Gloeocapsa,Gloeocapsa,4.37142857142857,small,CyaGlo000_3217637,VII,1171.9038195791
20,E,15,Merismopedia,Merismopedia,74.3142857142857,small,CyaMer000_0000000,I,10522.5604827337
20,E,15,Cryptomonas,Cryptomonas,93.9857142857143,small,CryCry000_3202413,V,0.516341436084743
20,E,15,Desmodesmus,Desmodesmus,85.2428571428571,small,ChlDes000_2652440,IV,1.38734349929429e-05
20,E,15,Coelastrum,Coelastrum,6.55714285714286,small,ChlCoe000_7749802,IV,0.0576853340095623
20,E,15,Chlamydomonas,Chlamydomonas,24.0428571428571,small,ChlChl000_5271004,I,0.295605373450947
20,E,15,Centrales,Centrales,78.6857142857143,small,BacCyc000_3193095,VI,0.000461182439519539
20,E,15,Sphaerocystis,Sphaerocystis,13.1142857142857,small,ChlSph000_2639562,I,8.21660899139936e-07
20,E,15,Chrysochromulina,Chrysochromulina,15.3,small,PryChr000_3202213,I,6.17859035472583
20,E,15,Quadrigula,Quadrigula,21.8571428571429,small,ChlQua000_2641259,IV,24101.8500393904
20,E,15,Oocystis,Oocystis,10.9285714285714,small,TreOoc000_2641454,IV,0.261141684309963
20,E,15,Scenedesmus,Scenedesmus,2.18571428571429,small,ChlScearc_2640846,IV,0.034816992219392
20,D,2,Desmodesmus,Desmodesmus,98.4,small,ChlDes000_2652440,IV,1.60147846876807e-05
20,D,2,Merismopedia,Merismopedia,81.6,small,CyaMer000_0000000,I,11554.1840594723
20,D,2,Sphaerocystis,Sphaerocystis,31.2,small,ChlSph000_2639562,I,1.95480109337867e-06
20,D,2,Chrysochromulina,Chrysochromulina,9.6,small,PryChr000_3202213,I,3.87676257551425
20,D,2,Oocystis,Oocystis,86.4,small,TreOoc000_2641454,IV,2.06455543360347
20,D,2,Quadrigula,Quadrigula,81.6,small,ChlQua000_2641259,IV,89980.2401470574
20,D,2,Centrales,Centrales,98.4,small,BacCyc000_3193095,VI,0.000576729238091972
20,D,2,Chlamydomonas,Chlamydomonas,43.2,small,ChlChl000_5271004,I,0.531141205772824
20,D,2,Elakatothrix,Elakatothrix,21.6,small,KleElagel_2641001,IV,0.613300699721444
20,D,2,Sphaerocystis,Sphaerocystis,4.8,small,ChlSph000_2639562,I,3.00738629750565e-07
20,D,2,Golenkinia,Golenkinia,14.4,small,ChlGolrad_2641100,IV,30883.1124218491
20,D,2,Plagioselmis,Plagioselmis,52.8,small,CryRho000_3202546,I,32.5273720569618
20,D,2,Tetraedron,Tetraedron,4.8,small,ChlTet000_2672378,IV,129.6
20,D,2,Cryptomonas,Cryptomonas,4.8,small,CryCry000_3202413,V,0.0263703788606891
20,D,2,Cryptomonas,Cryptomonas,2.4,small,CryCry000_3202413,V,0.0131851894303446
20,D,2,Coelastrum,Coelastrum,2.4,small,ChlCoe000_7749802,IV,0.0211135863041535
20,E,9,Desmodesmus,Desmodesmus,70.6742424242424,small,ChlDes000_2652440,IV,1.15023656035487e-05
20,E,9,Cryptomonas,Cryptomonas,85.5530303030303,small,CryCry000_3202413,V,0.470013712868943
20,E,9,Cryptomonas,Cryptomonas,78.1136363636364,small,CryCry000_3202413,V,0.429142955228165
20,E,9,Plagioselmis,Plagioselmis,154.367424242424,small,CryRho000_3202546,I,95.0978530645493
20,E,9,Centrales,Centrales,59.5151515151515,small,BacCyc000_3193095,VI,0.000348822438905098
20,E,9,Merismopedia,Merismopedia,70.6742424242424,small,CyaMer000_0000000,I,10007.1471229591
20,E,9,Oocystis,Oocystis,18.5984848484849,small,TreOoc000_2641454,IV,0.444416700818649
20,E,9,Chrysochromulina,Chrysochromulina,14.8787878787879,small,PryChr000_3202213,I,6.00849250182291
20,E,9,Sphaerocystis,Sphaerocystis,5.57954545454546,small,ChlSph000_2639562,I,3.49580178048123e-07
20,E,9,Elakatothrix,Elakatothrix,7.43939393939394,small,KleElagel_2641001,IV,0.211230810580267
20,E,9,Quadrigula,Quadrigula,13.0189393939394,small,ChlQua000_2641259,IV,14355.9717294933
20,E,9,Chlamydomonas,Chlamydomonas,35.3371212121212,small,ChlChl000_5271004,I,0.434467619656169
20,E,9,Sphaerocystis,Sphaerocystis,3.71969696969697,small,ChlSph000_2639562,I,2.33053452032082e-07
20,E,9,Golenkinia,Golenkinia,1.85984848484849,small,ChlGolrad_2641100,IV,3988.74373924871
20,E,9,Coelastrum,Coelastrum,1.85984848484849,small,ChlCoe000_7749802,IV,0.0163616964572907
20,E,9,Gloeocapsa,Gloeocapsa,1.85984848484849,small,CyaGlo000_3217637,VII,498.592967406089
20,D,13,Merismopedia,Merismopedia,73.625,small,CyaMer000_0000000,I,10424.9608012089
20,D,13,Sphaerocystis,Sphaerocystis,38.75,small,ChlSph000_2639562,I,2.42783789642383e-06
20,D,13,Quadrigula,Quadrigula,19.375,small,ChlQua000_2641259,IV,21364.7935398191
20,D,13,Centrales,Centrales,62,small,BacCyc000_3193095,VI,0.000363386308553885
20,D,13,Oocystis,Oocystis,63.9375,small,TreOoc000_2641454,IV,1.52780686384285
20,D,13,Elakatothrix,Elakatothrix,58.125,small,KleElagel_2641001,IV,1.65037514681986
20,D,13,Desmodesmus,Desmodesmus,63.9375,small,ChlDes000_2652440,IV,1.0405948129762e-05
20,D,13,Cryptomonas,Cryptomonas,38.75,small,CryCry000_3202413,V,0.212885871010771
20,D,13,Plagioselmis,Plagioselmis,11.625,small,CryRho000_3202546,I,7.1615662909504
20,D,13,Koliella,Koliella,21.3125,small,TreKollon_2638730,IV,2.37118852577953e-06
20,D,13,Cryptomonas,Cryptomonas,15.5,small,CryCry000_3202413,V,0.0851543484043086
20,D,13,Sphaerocystis,Sphaerocystis,13.5625,small,ChlSph000_2639562,I,8.49743263748341e-07
20,D,13,Golenkinia,Golenkinia,5.8125,small,ChlGolrad_2641100,IV,12465.8396494443
20,D,13,Chrysochromulina,Chrysochromulina,7.75,small,PryChr000_3202213,I,3.12967812085786
20,D,13,Chlamydomonas,Chlamydomonas,7.75,small,ChlChl000_5271004,I,0.0952857487208191
20,D,13,Monoraphidium,Monoraphidium,7.75,small,ChlMon000_0000000,IV,0.155742381516002
20,C,10,Merismopedia,Merismopedia,80.6666666666667,small,CyaMer000_0000000,I,11422.0283594457
20,C,10,Quadrigula,Quadrigula,24.968253968254,small,ChlQua000_2641259,IV,27532.4692171104
20,C,10,Centrales,Centrales,322.666666666667,small,BacCyc000_3193095,VI,0.00189117175634495
20,C,10,Plagioselmis,Plagioselmis,111.396825396825,small,CryRho000_3202546,I,68.6258709402832
20,C,10,Cryptomonas,Cryptomonas,7.68253968253968,small,CryCry000_3202413,V,0.0422065587585103
20,C,10,Chrysochromulina,Chrysochromulina,23.047619047619,small,PryChr000_3202213,I,9.30730697692905
20,C,10,Snowella,Snowella,1.92063492063492,small,CyaSno000_3217087,I,1.64532431037663
20,C,10,Chlamydomonas,Chlamydomonas,38.4126984126984,small,ChlChl000_5271004,I,0.472281642405289
20,C,10,Cryptomonas,Cryptomonas,1.92063492063492,small,CryCry000_3202413,V,0.0105516396896276
20,C,10,Elakatothrix,Elakatothrix,7.68253968253968,small,KleElagel_2641001,IV,0.218134581617562
20,C,10,Desmodesmus,Desmodesmus,1.92063492063492,small,ChlDes000_2652440,IV,3.12586938187082e-07
20,C,10,Sphaerocystis,Sphaerocystis,3.84126984126984,small,ChlSph000_2639562,I,2.40670464284513e-07
20,C,10,Ankyra,Ankyra,5.76190476190476,small,ChlAnkjud_2642105,IV,1.1980382388967
20,C,10,Oocystis,Oocystis,17.2857142857143,small,TreOoc000_2641454,IV,0.413047631392229
20,I,5,Merismopedia,Merismopedia,72.7407407407407,small,CyaMer000_0000000,I,10299.7537639813
20,I,5,Sphaerocystis,Sphaerocystis,18.1851851851852,small,ChlSph000_2639562,I,1.13937243215685e-06
20,I,5,Centrales,Centrales,110.92962962963,small,BacCyc000_3193095,VI,0.000650166268070335
20,I,5,Cryptomonas,Cryptomonas,36.3703703703704,small,CryCry000_3202413,V,0.199812592910468
20,I,5,Desmodesmus,Desmodesmus,76.3777777777778,small,ChlDes000_2652440,IV,1.24306266873438e-05
20,I,5,Chrysochromulina,Chrysochromulina,5.45555555555556,small,PryChr000_3202213,I,2.20311391733507
20,I,5,Elakatothrix,Elakatothrix,107.292592592593,small,KleElagel_2641001,IV,3.04641769036875
20,I,5,Chlamydomonas,Chlamydomonas,18.1851851851852,small,ChlChl000_5271004,I,0.223585675612531
20,I,5,Sphaerocystis,Sphaerocystis,5.45555555555556,small,ChlSph000_2639562,I,3.41811729647054e-07
20,I,5,Quadrigula,Quadrigula,12.7296296296296,small,ChlQua000_2641259,IV,14036.9501355046
20,I,5,Oocystis,Oocystis,20.0037037037037,small,TreOoc000_2641454,IV,0.477994851547169
20,I,5,Plagioselmis,Plagioselmis,43.6444444444445,small,CryRho000_3202546,I,26.8871038383304
20,I,5,Ankyra,Ankyra,34.5518518518519,small,ChlAnkjud_2642105,IV,7.18415896369802
20,I,5,Gloeocapsa,Gloeocapsa,1.81851851851852,small,CyaGlo000_3217637,VII,487.513123685954
20,I,5,Cryptomonas,Cryptomonas,16.3666666666667,small,CryCry000_3202413,V,0.0899156668097108
20,I,5,Ankistrodesmus,Ankistrodesmus,1.81851851851852,small,ChlAnk000_9516573,IV,273.750045038499
20,I,5,Coelastrum,Coelastrum,1.81851851851852,small,ChlCoe000_7749802,IV,0.0159981032026842
20,I,5,Snowella,Snowella,3.63703703703704,small,CyaSno000_3217087,I,3.11569126984268
20,C,16,Merismopedia,Merismopedia,62.8,small,CyaMer000_0000000,I,8892.19067322134
20,C,16,Elakatothrix,Elakatothrix,17.27,small,KleElagel_2641001,IV,0.490356624268025
20,C,16,Plagioselmis,Plagioselmis,73.79,small,CryRho000_3202546,I,45.4582345470305
20,C,16,Centrales,Centrales,251.2,small,BacCyc000_3193095,VI,0.00147230065659251
20,C,16,Snowella,Snowella,1.57,small,CyaSno000_3217087,I,1.34495064082109
20,C,16,Quadrigula,Quadrigula,78.5,small,ChlQua000_2641259,IV,86561.8731806864
20,C,16,Cryptomonas,Cryptomonas,10.99,small,CryCry000_3202413,V,0.0603771799331194
20,C,16,Ankyra,Ankyra,9.42,small,ChlAnkjud_2642105,IV,1.95864400345906
20,C,16,Chlamydomonas,Chlamydomonas,12.56,small,ChlChl000_5271004,I,0.154424387604321
20,C,16,Chrysochromulina,Chrysochromulina,18.84,small,PryChr000_3202213,I,7.60814655444671
20,C,16,Sphaerocystis,Sphaerocystis,7.85,small,ChlSph000_2639562,I,4.9183296740457e-07
20,C,16,Oocystis,Oocystis,1.57,small,TreOoc000_2641454,IV,0.0375156485041372
20,C,16,Desmodesmus,Desmodesmus,3.14,small,ChlDes000_2652440,IV,5.11040893488997e-07
20,C,7,Merismopedia,Merismopedia,75.3333333333333,small,CyaMer000_0000000,I,10666.852930722
20,C,7,Chlamydomonas,Chlamydomonas,23.0185185185185,small,ChlChl000_5271004,I,0.283011196320139
20,C,7,Quadrigula,Quadrigula,62.7777777777778,small,ChlQua000_2641259,IV,69224.9941218511
20,C,7,Plagioselmis,Plagioselmis,117.185185185185,small,CryRho000_3202546,I,72.191782539441
20,C,7,Centrales,Centrales,393.407407407407,small,BacCyc000_3193095,VI,0.0023057881537989
20,C,7,Oocystis,Oocystis,8.37037037037037,small,TreOoc000_2641454,IV,0.200012657747936
20,C,7,Cryptomonas,Cryptomonas,14.6481481481481,small,CryCry000_3202413,V,0.0804744200571184
20,C,7,Chrysochromulina,Chrysochromulina,41.8518518518518,small,PryChr000_3202213,I,16.9010096849194
20,C,7,Cryptomonas,Cryptomonas,14.6481481481481,small,CryCry000_3202413,V,0.0804744200571184
20,C,7,Ankyra,Ankyra,12.5555555555556,small,ChlAnkjud_2642105,IV,2.61060123131485
20,C,7,Elakatothrix,Elakatothrix,16.7407407407407,small,KleElagel_2641001,IV,0.475329074544055
20,C,7,Sphaerocystis,Sphaerocystis,8.37037037037037,small,ChlSph000_2639562,I,5.24436190768732e-07
20,C,7,Desmodesmus,Desmodesmus,2.09259259259259,small,ChlDes000_2652440,IV,3.40573372046807e-07
20,C,7,Golenkinia,Golenkinia,2.09259259259259,small,ChlGolrad_2641100,IV,4487.90085348373
20,C,7,Stauridium,Stauridium,2.09259259259259,small,ChlSta000_4339881,IV,0.0080485893766473
20,C,7,Gloeocapsa,Gloeocapsa,2.09259259259259,small,CyaGlo000_3217637,VII,560.987606685466
20,D,8,Merismopedia,Merismopedia,58.8461538461538,small,CyaMer000_0000000,I,8332.34427365792
20,D,8,Plagioselmis,Plagioselmis,54.9230769230769,small,CryRho000_3202546,I,33.835290863448
20,D,8,Centrales,Centrales,186.346153846154,small,BacCyc000_3193095,VI,0.00109218775740916
20,D,8,Elakatothrix,Elakatothrix,19.6153846153846,small,KleElagel_2641001,IV,0.556950421755585
20,D,8,Koliella,Koliella,15.6923076923077,small,TreKollon_2638730,IV,1.74589653691504e-06
20,D,8,Desmodesmus,Desmodesmus,15.6923076923077,small,ChlDes000_2652440,IV,2.55395252993031e-06
20,D,8,Sphaerocystis,Sphaerocystis,13.7307692307692,small,ChlSph000_2639562,I,8.60285984142241e-07
20,D,8,Cryptomonas,Cryptomonas,13.7307692307692,small,CryCry000_3202413,V,0.0754344972216828
20,D,8,Chlamydomonas,Chlamydomonas,15.6923076923077,small,ChlChl000_5271004,I,0.192935908079872
20,D,8,Chrysochromulina,Chrysochromulina,21.5769230769231,small,PryChr000_3202213,I,8.71339665410054
20,D,8,Quadrigula,Quadrigula,47.0769230769231,small,ChlQua000_2641259,IV,51911.6770079177
20,D,8,Oocystis,Oocystis,11.7692307692308,small,TreOoc000_2641454,IV,0.28122950617996
20,D,8,Ankyra,Ankyra,15.6923076923077,small,ChlAnkjud_2642105,IV,3.26280725710965
20,D,8,Cryptomonas,Cryptomonas,7.84615384615385,small,CryCry000_3202413,V,0.0431054269838187
20,I,3,Desmodesmus,Desmodesmus,129.066666666667,small,ChlDes000_2652440,IV,2.10058422461719e-05
20,I,3,Ankyra,Ankyra,19.7185185185185,small,ChlAnkjud_2642105,IV,4.09995308422427
20,I,3,Merismopedia,Merismopedia,71.7037037037037,small,CyaMer000_0000000,I,10152.914097285
20,I,3,Cryptomonas,Cryptomonas,34.0592592592593,small,CryCry000_3202413,V,0.187115743829396
20,I,3,Chlamydomonas,Chlamydomonas,1.79259259259259,small,ChlChl000_5271004,I,0.0220398099789135
20,I,3,Chrysochromulina,Chrysochromulina,8.96296296296296,small,PryChr000_3202213,I,3.61950826880574
20,I,3,Sphaerocystis,Sphaerocystis,14.3407407407407,small,ChlSph000_2639562,I,8.98503066662181e-07
20,I,3,Elakatothrix,Elakatothrix,82.4592592592593,small,KleElagel_2641001,IV,2.3413111760285
20,I,3,Cryptomonas,Cryptomonas,7.17037037037037,small,CryCry000_3202413,V,0.0393927881746097
20,I,3,Oocystis,Oocystis,14.3407407407407,small,TreOoc000_2641454,IV,0.342676553451331
20,I,3,Quadrigula,Quadrigula,23.3037037037037,small,ChlQua000_2641259,IV,25696.9712693031
20,I,3,Centrales,Centrales,39.437037037037,small,BacCyc000_3193095,VI,0.000231143214664383
20,I,3,Plagioselmis,Plagioselmis,10.7555555555556,small,CryRho000_3202546,I,6.62594615975148
20,I,3,Sphaerocystis,Sphaerocystis,26.8888888888889,small,ChlSph000_2639562,I,1.68469324999159e-06
20,I,3,Coelastrum,Coelastrum,1.79259259259259,small,ChlCoe000_7749802,IV,0.0157700243382875
20,I,3,Koliella,Koliella,1.79259259259259,small,TreKollon_2638730,IV,1.99440468596032e-07
20,I,3,Snowella,Snowella,1.79259259259259,small,CyaSno000_3217087,I,1.53563602301818
12,I,3,Centrales,Centrales,158.552083333333,small,BacSte000_3193250,VI,0.000929284778645612
12,I,3,Centrales,Centrales,355.463541666667,small,BacCyc000_3193095,VI,0.00208339651986678
12,I,3,Quadrigula,Quadrigula,7.671875,small,ChlQua000_2641259,IV,8459.76905487998
12,I,3,Merismopedia,Merismopedia,74.1614583333333,small,CyaMer000_0000000,I,10500.9208296841
12,I,3,Cryptomonas,Cryptomonas,30.6875,small,CryCry000_3202413,V,0.168591875268208
12,I,3,Sphaerocystis,Sphaerocystis,12.7864583333333,small,ChlSph000_2639562,I,8.01121241360283e-07
12,I,3,Chrysochromulina,Chrysochromulina,86.9479166666667,small,PryChr000_3202213,I,35.1121280575276
12,I,3,Plagioselmis,Plagioselmis,10.2291666666667,small,CryRho000_3202546,I,6.30166496210868
12,I,3,Desmodesmus,Desmodesmus,10.2291666666667,small,ChlDes000_2652440,IV,1.66481607419783e-06
12,I,3,Cryptomonas,Cryptomonas,7.671875,small,CryCry000_3202413,V,0.0421479688170519
12,I,3,Ankyra,Ankyra,10.2291666666667,small,ChlAnkjud_2642105,IV,2.12688916688428
12,I,3,Elakatothrix,Elakatothrix,5.11458333333333,small,KleElagel_2641001,IV,0.145221182273934
12,I,3,Chlamydomonas,Chlamydomonas,2.55729166666667,small,ChlChl000_5271004,I,0.0314417356330122
12,I,3,Tetraedron,Tetraedron,2.55729166666667,small,ChlTet000_2672378,IV,69.046875
12,C,7,Merismopedia,Merismopedia,68.5576923076923,small,CyaMer000_0000000,I,9707.45337764395
12,C,7,Centrales,Centrales,503.75,small,BacCyc000_3193095,VI,0.00295251375700032
12,C,7,Cryptomonas,Cryptomonas,29.8076923076923,small,CryCry000_3202413,V,0.163758362315978
12,C,7,Chrysochromulina,Chrysochromulina,116.25,small,PryChr000_3202213,I,46.9451718128679
12,C,7,Centrales,Centrales,199.711538461538,small,BacSte000_3193250,VI,0.00117052320543799
12,C,7,Chlamydomonas,Chlamydomonas,17.8846153846154,small,ChlChl000_5271004,I,0.219890189355736
12,C,7,Cryptomonas,Cryptomonas,5.96153846153846,small,CryCry000_3202413,V,0.0327516724631956
12,C,7,Desmodesmus,Desmodesmus,5.96153846153846,small,ChlDes000_2652440,IV,9.70251573870584e-07
12,C,7,Monoraphidium,Monoraphidium,2.98076923076923,small,ChlMon000_0000000,IV,0.0599009159676932
12,C,7,Quadrigula,Quadrigula,2.98076923076923,small,ChlQua000_2641259,IV,3286.89131381832
12,C,7,Ankyra,Ankyra,2.98076923076923,small,ChlAnkjud_2642105,IV,0.619773437318622
12,C,7,Koliella,Koliella,2.98076923076923,small,TreKollon_2638730,IV,3.31634758850284e-07
12,C,7,Elakatothrix,Elakatothrix,2.98076923076923,small,KleElagel_2641001,IV,0.0846346229138389
12,D,13,Merismopedia,Merismopedia,46.5820512820513,small,CyaMer000_0000000,I,6595.80385270342
12,D,13,Centrales,Centrales,338.664102564103,small,BacCyc000_3193095,VI,0.00198493383984651
12,D,13,Plagioselmis,Plagioselmis,7.55384615384615,small,CryRho000_3202546,I,4.65353720278795
12,D,13,Chrysochromulina,Chrysochromulina,12.5897435897436,small,PryChr000_3202213,I,5.084109040004
12,D,13,Elakatothrix,Elakatothrix,2.51794871794872,small,KleElagel_2641001,IV,0.0714935051194751
12,D,13,Chlamydomonas,Chlamydomonas,2.51794871794872,small,ChlChl000_5271004,I,0.0309580166232736
12,D,13,Oocystis,Oocystis,1.25897435897436,small,TreOoc000_2641454,IV,0.0300835920554162
12,D,13,Centrales,Centrales,2.51794871794872,small,BacSte000_3193250,VI,1.47578724152157e-05
12,D,13,Ankyra,Ankyra,5.03589743589744,small,ChlAnkjud_2642105,IV,1.04708389754303
12,D,13,Sphaerocystis,Sphaerocystis,1.25897435897436,small,ChlSph000_2639562,I,7.88796299185509e-08
12,E,9,Merismopedia,Merismopedia,63,small,CyaMer000_0000000,I,8920.50975179848
12,E,9,Centrales,Centrales,310.5,small,BacCyc000_3193095,VI,0.00181986207751583
12,E,9,Centrales,Centrales,42,small,BacSte000_3193250,VI,0.000246164918697793
12,E,9,Plagioselmis,Plagioselmis,27,small,CryRho000_3202546,I,16.6333152564009
12,E,9,Chrysochromulina,Chrysochromulina,18,small,PryChr000_3202213,I,7.26892982908922
12,E,9,Ankistrodesmus,Ankistrodesmus,3,small,ChlAnk000_9516573,IV,451.603943953533
12,E,9,Oocystis,Oocystis,4.5,small,TreOoc000_2641454,IV,0.107528928833514
12,E,9,Chlamydomonas,Chlamydomonas,3,small,ChlChl000_5271004,I,0.0368848059564461
12,E,9,Gloeocapsa,Gloeocapsa,3,small,CyaGlo000_3217637,VII,804.247719318987
12,E,9,Cryptomonas,Cryptomonas,6,small,CryCry000_3202413,V,0.0329629735758614
12,E,9,Quadrigula,Quadrigula,3,small,ChlQua000_2641259,IV,3308.09706423005
12,E,9,Elakatothrix,Elakatothrix,1.5,small,KleElagel_2641001,IV,0.0425903263695447
